ВыгрузкаНаСклад,Наим. ЕТСНГ,Штабель,ПогрузкаНаСудно,"На склад, тн","На судно, тн",Склад
2020-07-24,A1,43,2020-08-08,595.4675,595.4675,3
2020-07-24,A1,53,2020-07-29,2214.9894999999997,2214.9894999999997,3
2020-07-24,A1,58,2020-08-09,23083.195,23083.195,3
2020-07-24,A1,12,2020-08-18,1494.5549999999998,1494.5549999999998,4
2020-07-24,A1,39,2020-08-17,1674.5255,1674.5255,4
2020-07-24,A1,46,2020-07-31,35493.161,35493.161,4
2020-07-24,A1,60,2020-07-28,1187.4755,1187.4755,4
2020-07-24,A1,60,2020-08-08,1746.495,1746.495,4
2020-07-24,A1,51,2020-08-05,11976.1855,11976.1855,6
2020-07-24,C3,43,2020-07-28,10405.53,10405.53,3
2020-07-24,C3,43,2020-08-08,185.0535,185.0535,3
2020-07-25,E5,59,2020-08-13,6279.817,6279.817,4
2020-07-25,A1,13,2020-08-05,552.7465,552.7465,3
2020-07-25,A1,43,2020-07-28,199.4695,199.4695,3
2020-07-25,A1,43,2020-08-08,768.3745,768.3745,3
2020-07-25,A1,53,2020-07-29,370.634,370.634,3
2020-07-25,A1,12,2020-08-18,27340.148,27340.148,4
2020-07-25,A1,24,2020-07-30,8948.0945,8948.0945,4
2020-07-25,A1,24,2020-08-09,186.9235,186.9235,4
2020-07-25,A1,39,2020-08-17,372.1045,372.1045,4
2020-07-25,A1,46,2020-07-31,11386.719,11386.719,4
2020-07-25,A1,60,2020-08-08,35805.587,35805.587,4
2020-07-25,A1,60,2020-07-28,2162.9269999999997,2162.9269999999997,4
2020-07-25,C3,60,2020-08-08,11079.5035,11079.5035,4
2020-07-26,E5,23,2020-07-30,199.4695,199.4695,4
2020-07-26,E5,59,2020-08-13,186.6515,186.6515,4
2020-07-26,A1,13,2020-08-05,37955.288,37955.288,3
2020-07-26,A1,53,2020-07-29,9430.0785,9430.0785,3
2020-07-26,A1,62,2020-07-26,184.246,184.246,3
2020-07-26,A1,62,2020-08-19,33248.6595,33248.6595,3
2020-07-26,A1,12,2020-08-18,28487.699,28487.699,4
2020-07-26,A1,24,2020-08-09,559.419,559.419,4
2020-07-26,A1,39,2020-08-17,12381.2615,12381.2615,4
2020-07-26,A1,46,2020-08-04,2329.816,2329.816,4
2020-07-26,A1,46,2020-08-06,1983.3475,1943.678,4
2020-07-26,A1,46,2020-07-31,48553.8785,48393.679,4
2020-07-26,C3,62,2020-08-19,553.5455,553.5455,3
2020-07-27,E5,59,2020-08-13,199.733,199.733,4
2020-07-27,A1,13,2020-08-05,11607.685,11607.685,3
2020-07-27,A1,62,2020-08-19,370.77,370.77,3
2020-07-27,A1,12,2020-08-18,370.3705,370.3705,4
2020-07-27,A1,39,2020-08-17,6528.153,6528.153,4
2020-07-27,A1,46,2020-07-31,31875.34,31875.34,4
2020-07-27,C3,62,2020-08-19,552.6105,552.6105,3
2020-07-28,I9,6,2020-10-13,12597.9605,12597.9605,3
2020-07-28,E5,50,2020-08-04,200.005,200.005,4
2020-07-28,E5,59,2020-08-13,49563.109,49563.109,4
2020-07-28,A1,13,2020-08-11,15476.9105,15337.145,3
2020-07-28,A1,13,2020-08-05,15476.9105,15432.429999999998,3
2020-07-28,A1,62,2020-08-19,1376.3964999999998,1376.3964999999998,3
2020-07-28,A1,12,2020-08-18,13205.311,13205.311,4
2020-07-28,A1,39,2020-08-17,1876.5365,1876.5365,4
2020-07-28,A1,50,2020-07-31,73258.729,73070.7685,4
2020-07-28,A1,50,2020-08-04,6671.0125,6667.782499999999,4
2020-07-28,C3,43,2020-08-11,12439.478,12439.478,3
2020-07-28,C3,62,2020-08-19,742.7384999999999,742.7384999999999,3
2020-07-29,G7,6,2020-10-13,12154.8215,12154.8215,3
2020-07-29,I9,6,2020-10-13,11750.808,11750.808,3
2020-07-29,E5,43,2020-08-25,199.206,199.206,3
2020-07-29,E5,59,2020-08-13,5391.821999999999,5391.821999999999,4
2020-07-29,A1,13,2020-08-11,12528.932,12528.932,3
2020-07-29,A1,41,2020-08-19,1372.3845,1372.3845,3
2020-07-29,A1,41,2020-08-11,399.874,399.874,3
2020-07-29,A1,43,2020-08-11,16944.495,16944.495,3
2020-07-29,A1,43,2020-08-25,184.7815,184.7815,3
2020-07-29,A1,62,2020-08-11,186.388,186.388,3
2020-07-29,A1,62,2020-08-19,186.252,186.252,3
2020-07-29,A1,62,2020-07-29,26481.2485,26481.2485,3
2020-07-29,A1,12,2020-08-18,558.4839999999999,558.4839999999999,4
2020-07-29,A1,23,2020-07-30,1396.2865,1396.2865,4
2020-07-29,A1,39,2020-08-17,11933.9915,11933.9915,4
2020-07-29,A1,50,2020-08-04,15256.2165,15256.2165,4
2020-07-29,A1,50,2020-08-06,24265.5875,24265.5875,4
2020-07-29,C3,43,2020-08-11,383.452,383.452,3
2020-07-30,E5,43,2020-08-25,1306.0335,1306.0335,3
2020-07-30,E5,23,2020-08-19,567.97,542.334,4
2020-07-30,E5,23,2020-07-30,1754.2385,1580.6684999999998,4
2020-07-30,A1,13,2020-08-11,36112.8025,36112.8025,3
2020-07-30,A1,41,2020-08-19,14679.3045,14679.3045,3
2020-07-30,A1,43,2020-08-25,753.287,753.287,3
2020-07-30,A1,12,2020-08-18,18032.3675,18032.3675,4
2020-07-30,A1,23,2020-07-30,554.353,554.353,4
2020-07-30,A1,39,2020-08-17,2263.5925,2263.5925,4
2020-07-30,A1,50,2020-08-04,173.298,173.298,4
2020-07-30,A1,1,2020-08-10,2781.0895,2781.0895,6
2020-07-30,C3,41,2020-08-19,188.921,188.921,3
2020-07-30,C3,43,2020-08-25,403.7415,403.7415,3
2020-07-31,I9,6,2020-10-13,24827.82,24827.82,3
2020-07-31,E5,43,2020-08-25,189.057,189.057,3
2020-07-31,E5,59,2020-08-13,931.7955,931.7955,4
2020-07-31,E5,1,2020-08-19,2037.416,2009.1279999999997,6
2020-07-31,E5,1,2020-08-10,10617.8175,10460.5165,6
2020-07-31,A1,13,2020-09-21,2210.986,2045.372,3
2020-07-31,A1,13,2020-08-11,7922.7055,7904.0735,3
2020-07-31,A1,41,2020-08-19,10736.3755,10736.3755,3
2020-07-31,A1,43,2020-08-25,13394.368,13394.368,3
2020-07-31,A1,12,2020-08-18,25375.7555,25375.7555,4
2020-07-31,A1,39,2020-08-17,14377.8265,14377.8265,4
2020-07-31,A1,46,2020-08-04,14609.7405,14609.7405,4
2020-07-31,A1,46,2020-08-06,37656.3515,37656.3515,4
2020-07-31,A1,1,2020-08-10,9671.198,9671.198,6
2020-08-01,G7,6,2020-10-13,381.582,381.582,3
2020-08-01,E5,23,2020-08-19,8746.3555,8746.3555,4
2020-08-01,A1,13,2020-08-03,10502.192,10502.192,3
2020-08-01,A1,13,2020-09-21,368.5005,368.5005,3
2020-08-01,A1,12,2020-08-18,44061.2715,44061.2715,4
2020-08-01,A1,39,2020-08-17,6220.402,6220.402,4
2020-08-01,A1,46,2020-08-06,14259.531999999996,14202.361,4
2020-08-01,A1,46,2020-08-04,20132.9385,19984.9025,4
2020-08-01,A1,10,2020-08-25,26305.545,26305.545,6
2020-08-02,G7,6,2020-10-13,12734.411,12734.411,3
2020-08-02,I9,6,2020-10-13,23669.7205,23669.7205,3
2020-08-02,E5,43,2020-08-25,199.733,199.733,3
2020-08-02,E5,23,2020-08-19,184.7815,184.7815,4
2020-08-02,E5,59,2020-08-13,12581.2665,12581.2665,4
2020-08-02,A1,43,2020-08-25,397.7405,397.7405,3
2020-08-02,A1,12,2020-08-18,9125.7955,9125.7955,4
2020-08-02,A1,39,2020-08-17,560.7620000000001,560.7620000000001,4
2020-08-02,A1,46,2020-08-06,33668.032499999994,33508.258,4
2020-08-02,A1,46,2020-08-13,9164.785,9124.2825,4
2020-08-02,A1,10,2020-08-25,23484.1315,23484.1315,6
2020-08-02,C3,10,2020-08-25,22534.18,22534.18,6
2020-08-03,G7,6,2020-10-13,11444.5275,11444.5275,3
2020-08-03,I9,6,2020-10-13,553.8175,553.8175,3
2020-08-03,E5,23,2020-08-19,5058.1714999999995,5058.1714999999995,4
2020-08-03,E5,1,2020-08-19,12439.478,12439.478,6
2020-08-03,A1,12,2020-08-18,7277.164500000001,7277.164500000001,4
2020-08-03,A1,39,2020-08-17,22925.3755,22925.3755,4
2020-08-03,A1,46,2020-08-13,66040.57149999999,66040.57149999999,4
2020-08-03,A1,46,2020-08-06,4384.589,4384.589,4
2020-08-03,A1,1,2020-08-19,19663.9085,19663.9085,6
2020-08-04,I9,6,2020-10-13,13357.92,13357.92,3
2020-08-04,A1,26,2020-08-13,21979.8355,21979.8355,3
2020-08-04,A1,43,2020-08-25,13033.475,13033.475,3
2020-08-04,A1,12,2020-08-18,13459.92,13459.92,4
2020-08-04,A1,46,2020-08-13,22902.8165,22902.8165,4
2020-08-04,C3,43,2020-08-25,22332.3135,22332.3135,3
2020-08-05,I9,6,2020-10-13,744.4725,744.4725,3
2020-08-05,E5,38,2020-08-19,1162.9019999999998,1162.9019999999998,3
2020-08-05,A1,26,2020-08-13,19700.892,19700.892,3
2020-08-05,A1,23,2020-08-19,184.518,184.518,4
2020-08-05,C3,38,2020-09-04,12456.2995,12456.2995,3
2020-08-06,E5,23,2020-08-19,184.7815,184.7815,4
2020-08-06,A1,26,2020-08-13,72016.913,71870.9,3
2020-08-06,A1,26,2020-08-22,4040.1265,4040.1265,3
2020-08-06,A1,26,2020-09-18,185.5805,146.0215,3
2020-08-06,A1,12,2020-08-18,13266.46,13266.46,4
2020-08-06,A1,10,2020-08-25,1944.494,1944.494,6
2020-08-06,C3,10,2020-08-25,796.28,796.28,6
2020-08-06,C3,45,2020-08-25,11708.6225,11708.6225,6
2020-08-07,G7,6,2020-10-13,9449.8325,9449.8325,3
2020-08-07,A1,16,2020-08-09,184.246,184.246,3
2020-08-07,A1,16,2020-09-21,3161.609,3161.609,3
2020-08-07,A1,26,2020-08-22,3028.091,3028.091,3
2020-08-07,A1,26,2020-08-14,85906.4825,85777.46949999999,3
2020-08-07,A1,26,2020-09-18,200.2685,129.0215,3
2020-08-07,A1,12,2020-08-18,19380.323,19380.323,4
2020-08-07,A1,39,2020-08-17,9476.4035,9476.4035,4
2020-08-07,A1,46,2020-08-14,43346.039,43346.039,4
2020-08-08,I9,6,2020-10-13,21714.9415,21714.9415,3
2020-08-08,E5,38,2020-08-19,26397.004999999997,26397.004999999997,3
2020-08-08,E5,23,2020-08-19,5940.6925,5940.6925,4
2020-08-08,A1,38,2020-09-04,21964.748,21964.748,3
2020-08-08,A1,38,2020-08-19,560.2265,560.2265,3
2020-08-08,A1,39,2020-08-17,17082.28,17082.28,4
2020-08-08,A1,46,2020-08-14,46269.860499999995,46269.860499999995,4
2020-08-08,A1,1,2020-08-31,14631.237,14631.237,6
2020-08-08,K10,46,2020-08-14,11558.0195,11558.0195,4
2020-08-08,C3,38,2020-09-04,12754.5645,12754.5645,3
2020-08-09,G7,6,2020-10-13,13165.7945,13165.7945,3
2020-08-09,E5,38,2020-08-19,22827.1155,22827.1155,3
2020-08-09,E5,23,2020-08-19,5601.9675,5601.9675,4
2020-08-09,A1,26,2020-08-14,970.9125,970.9125,3
2020-08-09,A1,33,2020-08-31,7302.664500000001,7302.664500000001,3
2020-08-09,A1,38,2020-09-04,8917.384,8917.384,3
2020-08-09,A1,12,2020-08-18,1862.52,1862.52,4
2020-08-09,A1,39,2020-08-17,18496.1955,18496.1955,4
2020-08-09,A1,46,2020-08-14,965.3025,965.3025,4
2020-08-09,A1,1,2020-08-31,752.4794999999999,752.4794999999999,6
2020-08-09,C3,38,2020-09-04,13915.333,13915.333,3
2020-08-10,G7,6,2020-10-13,184.382,184.382,3
2020-08-10,I9,6,2020-10-13,8453.692000000001,8453.692000000001,3
2020-08-10,E5,23,2020-08-19,2326.076,2326.076,4
2020-08-10,A1,26,2020-08-22,2526.3445,2526.3445,3
2020-08-10,A1,26,2020-08-14,405.348,405.348,3
2020-08-10,A1,33,2020-08-31,25536.6435,25536.6435,3
2020-08-10,A1,38,2020-09-04,183.719,183.719,3
2020-08-10,A1,12,2020-08-18,37013.8875,37013.8875,4
2020-08-10,A1,23,2020-08-19,797.8779999999999,797.8779999999999,4
2020-08-10,A1,39,2020-08-17,747.677,747.677,4
2020-08-10,A1,46,2020-08-22,29346.1905,29273.3965,4
2020-08-10,A1,46,2020-08-14,7346.456499999999,7214.043500000001,4
2020-08-10,A1,1,2020-08-29,35854.317500000005,35701.445,6
2020-08-10,A1,1,2020-08-31,45484.928,45454.3535,6
2020-08-10,A1,10,2020-08-25,7938.991499999999,7938.991499999999,6
2020-08-10,C3,38,2020-09-04,12659.373,12659.373,3
2020-08-11,I9,6,2020-10-13,5815.054,5815.054,3
2020-08-11,E5,38,2020-08-19,184.246,184.246,3
2020-08-11,E5,23,2020-08-19,184.7815,184.7815,4
2020-08-11,A1,26,2020-08-22,15072.633499999998,15072.633499999998,3
2020-08-11,A1,33,2020-08-31,1365.576,1365.576,3
2020-08-11,A1,38,2020-09-04,371.0335,371.0335,3
2020-08-11,A1,12,2020-08-18,185.5805,185.5805,4
2020-08-11,A1,39,2020-08-17,557.4214999999999,557.4214999999999,4
2020-08-11,A1,46,2020-08-22,609.0930000000001,609.0930000000001,4
2020-08-11,A1,1,2020-08-31,559.1555000000001,401.3445,6
2020-08-11,A1,1,2020-09-18,6321.3395,6293.0345,6
2020-08-11,A1,5,2020-09-04,23369.0415,23369.0415,6
2020-08-11,A1,10,2020-08-25,6514.9355,6514.9355,6
2020-08-11,K10,26,2020-08-22,12372.719,12372.719,3
2020-08-11,K10,26,2020-08-24,186.9235,186.9235,3
2020-08-11,C3,5,2020-09-04,11876.047,11876.047,6
2020-08-12,E5,38,2020-08-19,188.258,188.258,3
2020-08-12,E5,10,2020-08-25,573.308,573.308,6
2020-08-12,A1,26,2020-08-22,373.8385,373.8385,3
2020-08-12,A1,33,2020-08-31,2309.518,2309.518,3
2020-08-12,A1,12,2020-08-18,3364.81,3364.81,4
2020-08-12,A1,39,2020-08-17,20072.461,20072.461,4
2020-08-12,A1,46,2020-08-22,2481.218,2481.218,4
2020-08-12,A1,1,2020-08-29,57452.571,57452.571,6
2020-08-12,A1,1,2020-08-31,5108.772,5108.772,6
2020-08-12,A1,5,2020-09-04,10001.5165,10001.5165,6
2020-08-12,A1,10,2020-08-25,2890.306,2890.306,6
2020-08-12,K10,46,2020-08-22,186.6515,186.6515,4
2020-08-12,C3,10,2020-08-25,1693.7525,1693.7525,6
2020-08-12,B2,10,2020-08-25,1203.6255,1203.6255,6
2020-08-13,G7,6,2020-10-13,10723.158,10723.158,3
2020-08-13,I9,6,2020-10-13,185.5805,185.5805,3
2020-08-13,A1,26,2020-08-22,9390.553499999998,9390.553499999998,3
2020-08-13,A1,33,2020-08-31,1168.7755,1168.7755,3
2020-08-13,A1,12,2020-08-18,33943.466499999995,33943.466499999995,4
2020-08-13,A1,39,2020-08-17,20553.238,20553.238,4
2020-08-13,A1,46,2020-08-22,2539.698,2539.698,4
2020-08-13,A1,1,2020-08-29,10422.887,10371.2155,6
2020-08-13,A1,1,2020-09-18,4088.721,3954.2765,6
2020-08-13,A1,5,2020-09-04,6859.534,6859.534,6
2020-08-13,K10,26,2020-08-22,24369.466,24369.466,3
2020-08-14,G7,6,2020-10-13,550.477,550.477,3
2020-08-14,A1,26,2020-08-22,38534.4695,38534.4695,3
2020-08-14,A1,33,2020-09-18,186.116,186.116,3
2020-08-14,A1,33,2020-08-31,1167.441,1167.441,3
2020-08-14,A1,12,2020-08-18,23638.6105,23453.1575,4
2020-08-14,A1,39,2020-08-17,4270.842000000001,4084.7175,4
2020-08-14,A1,46,2020-08-22,15866.108499999998,15866.108499999998,4
2020-08-14,A1,1,2020-09-18,13560.1945,13560.1945,6
2020-08-15,G7,6,2020-10-13,742.067,742.067,3
2020-08-15,I9,6,2020-10-13,949.28,949.28,3
2020-08-15,A1,26,2020-08-24,5115.7164999999995,5101.9295,3
2020-08-15,A1,26,2020-08-22,6349.916499999999,6179.449,3
2020-08-15,A1,33,2020-08-31,7086.6455,7086.6455,3
2020-08-15,A1,33,2020-08-29,37094.1275,37094.1275,3
2020-08-15,A1,33,2020-09-18,6097.305,6097.305,3
2020-08-15,A1,12,2020-08-18,6872.624,6872.624,4
2020-08-15,A1,39,2020-09-11,1305.0985,1305.0985,4
2020-08-15,A1,39,2020-08-17,926.8485,926.8485,4
2020-08-15,A1,46,2020-08-22,3576.5704999999994,3576.5704999999994,4
2020-08-15,K10,26,2020-08-24,4156.551,4029.2975,3
2020-08-15,K10,26,2020-08-22,1835.949,1777.7494999999997,3
2020-08-15,K10,46,2020-08-24,773.4490000000001,773.4490000000001,4
2020-08-16,I9,6,2020-10-13,199.4695,199.4695,3
2020-08-16,E5,38,2020-08-19,12560.977,12560.977,3
2020-08-16,A1,26,2020-08-24,13839.0965,13839.0965,3
2020-08-16,A1,26,2020-08-22,19094.604,19094.604,3
2020-08-16,A1,33,2020-09-18,11704.0835,11704.0835,3
2020-08-16,A1,33,2020-08-31,14479.2995,14479.2995,3
2020-08-16,A1,38,2020-09-04,185.8525,185.8525,3
2020-08-16,A1,38,2020-09-09,1404.5655,1404.5655,3
2020-08-16,A1,12,2020-08-18,12880.0755,12880.0755,4
2020-08-16,A1,39,2020-09-11,741.9395,741.9395,4
2020-08-16,A1,46,2020-08-24,185.5805,185.5805,4
2020-08-16,A1,46,2020-08-22,1129.9305,1129.9305,4
2020-08-16,A1,46,2020-08-25,372.504,372.504,4
2020-08-16,K10,26,2020-08-24,5682.08,5682.08,3
2020-08-16,K10,46,2020-08-24,186.5155,186.5155,4
2020-08-17,G7,6,2020-10-13,1294.9495,1294.9495,3
2020-08-17,E5,33,2020-09-04,368.5005,368.5005,3
2020-08-17,A1,26,2020-08-25,369.835,369.835,3
2020-08-17,A1,26,2020-08-22,6080.746999999999,6080.746999999999,3
2020-08-17,A1,26,2020-08-24,35073.7965,35073.7965,3
2020-08-17,A1,33,2020-08-31,12198.8855,12194.61,3
2020-08-17,A1,33,2020-09-04,3137.3075,2802.909,3
2020-08-17,A1,33,2020-09-18,199.4695,199.4695,3
2020-08-17,A1,33,2020-08-29,9176.668,9118.001,3
2020-08-17,A1,38,2020-09-09,590.1295,590.1295,3
2020-08-17,A1,12,2020-09-07,185.0535,11.1095,4
2020-08-17,A1,12,2020-08-18,1115.9054999999998,1104.796,4
2020-08-17,A1,39,2020-09-11,930.325,930.325,4
2020-08-17,A1,46,2020-08-22,4259.2225,4259.2225,4
2020-08-17,A1,46,2020-08-25,199.86899999999997,199.86899999999997,4
2020-08-17,A1,46,2020-08-24,759.424,759.424,4
2020-08-17,K10,26,2020-08-24,21514.4095,21514.4095,3
2020-08-17,K10,46,2020-08-25,409.088,409.088,4
2020-08-17,K10,46,2020-08-24,1358.7675,1358.7675,4
2020-08-17,C3,38,2020-09-09,371.0335,371.0335,3
2020-08-18,I9,6,2020-10-13,372.2405,372.2405,3
2020-08-18,E5,33,2020-09-18,4303.1505,4282.334,3
2020-08-18,E5,33,2020-08-31,185.5805,185.5805,3
2020-08-18,E5,33,2020-09-04,6298.6445,6133.871999999999,3
2020-08-18,E5,45,2020-08-25,199.733,199.733,6
2020-08-18,A1,26,2020-08-22,1490.2795,1301.4945,3
2020-08-18,A1,26,2020-08-24,20770.6,20770.6,3
2020-08-18,A1,33,2020-08-31,20451.901,20451.901,3
2020-08-18,A1,3,2020-09-11,23245.8085,23245.8085,4
2020-08-18,A1,12,2020-09-07,2983.7635,2983.7635,4
2020-08-18,A1,46,2020-08-22,186.7875,186.7875,4
2020-08-18,K10,26,2020-08-24,364.8965,364.8965,3
2020-08-19,G7,6,2020-10-13,12186.603,12186.603,3
2020-08-19,I9,6,2020-10-13,35384.080500000004,35384.080500000004,3
2020-08-19,E5,33,2020-09-18,2136.22,2136.22,3
2020-08-19,E5,33,2020-08-31,741.0045,741.0045,3
2020-08-19,A1,33,2020-09-18,2416.3289999999997,2288.4125,3
2020-08-19,A1,33,2020-08-31,109072.986,108937.6235,3
2020-08-19,A1,33,2020-09-04,1488.945,1380.0005,3
2020-08-19,A1,3,2020-09-11,50541.229499999994,50541.229499999994,4
2020-08-19,A1,12,2020-09-07,371.433,371.433,4
2020-08-19,A1,46,2020-09-06,186.9235,186.9235,4
2020-08-19,A1,46,2020-08-22,3751.866,3751.866,4
2020-08-19,A1,46,2020-08-24,24292.1585,24086.552,4
2020-08-19,K10,46,2020-08-24,1950.903,1950.903,4
2020-08-20,G7,6,2020-10-13,923.5165,923.5165,3
2020-08-20,I9,6,2020-10-13,1116.713,1116.713,3
2020-08-20,E5,26,2020-08-24,11501.945,11501.945,3
2020-08-20,A1,26,2020-08-22,185.5805,185.5805,3
2020-08-20,A1,26,2020-09-06,205.615,205.615,3
2020-08-20,A1,26,2020-08-24,23514.442499999997,23514.442499999997,3
2020-08-20,A1,33,2020-09-18,7700.005499999999,7552.870499999999,3
2020-08-20,A1,33,2020-09-04,21024.1465,20971.8035,3
2020-08-20,A1,3,2020-09-11,13519.199,13519.199,4
2020-08-20,A1,12,2020-09-07,33289.655,33289.655,4
2020-08-20,K10,26,2020-08-24,977.0495,977.0495,3
2020-08-21,I9,6,2020-10-13,11853.6155,11853.6155,3
2020-08-21,E5,26,2020-08-24,194.531,194.531,3
2020-08-21,A1,26,2020-08-24,16948.7705,16805.282,3
2020-08-21,A1,26,2020-08-25,11793.138,11749.703,3
2020-08-21,A1,33,2020-09-04,12177.7885,12177.7885,3
2020-08-21,A1,33,2020-09-25,40473.362,40397.389,3
2020-08-21,A1,33,2020-09-18,767.1674999999999,657.016,3
2020-08-21,A1,33,2020-08-31,979.9905,979.9905,3
2020-08-21,A1,3,2020-09-11,2426.2145,2426.2145,4
2020-08-21,A1,12,2020-09-07,19026.3745,19026.3745,4
2020-08-21,A1,46,2020-08-24,5871.936,5720.7125,4
2020-08-21,A1,46,2020-09-06,5169.648999999999,5120.603999999999,4
2020-08-21,A1,46,2020-08-25,1781.3365,1781.3365,4
2020-08-21,A1,5,2020-09-09,10371.3515,10371.3515,6
2020-08-21,A1,10,2020-08-25,1193.0769999999998,1124.346,6
2020-08-21,A1,10,2020-10-13,4587.1355,4456.924,6
2020-08-21,K10,26,2020-08-24,384.523,384.523,3
2020-08-21,C3,5,2020-09-09,12576.8635,12576.8635,6
2020-08-22,G7,6,2020-10-13,1107.0995,1107.0995,3
2020-08-22,I9,6,2020-10-13,757.8259999999999,757.8259999999999,3
2020-08-22,E5,33,2020-09-18,12018.9065,12018.9065,3
2020-08-22,E5,33,2020-09-25,4678.587,4563.6925,3
2020-08-22,E5,33,2020-09-04,7846.0695,7762.029999999999,3
2020-08-22,E5,46,2020-08-25,376.907,376.907,4
2020-08-22,A1,33,2020-09-04,186.116,186.116,3
2020-08-22,A1,33,2020-09-25,1184.798,1184.798,3
2020-08-22,A1,3,2020-09-11,12332.531,12332.531,4
2020-08-22,A1,12,2020-09-07,15268.363,15268.363,4
2020-08-22,A1,46,2020-08-25,7731.650999999999,7731.650999999999,4
2020-08-22,A1,46,2020-09-06,1252.492,1252.492,4
2020-08-23,E5,1,2020-08-31,3333.3005000000003,3333.3005000000003,6
2020-08-23,A1,33,2020-09-18,11975.65,11975.65,3
2020-08-23,A1,33,2020-09-25,12474.4555,12474.4555,3
2020-08-23,A1,3,2020-09-11,2674.814,2674.814,4
2020-08-23,A1,12,2020-09-07,4461.8965,4461.8965,4
2020-08-23,A1,46,2020-09-06,14216.012,14006.164,4
2020-08-23,A1,46,2020-08-25,23291.87,22929.345,4
2020-08-23,A1,46,2020-08-24,410.822,187.323,4
2020-08-23,A1,1,2020-09-25,41089.391,41089.391,6
2020-08-23,A1,1,2020-09-18,1300.16,1300.16,6
2020-08-23,K10,46,2020-09-06,380.511,380.511,4
2020-08-23,K10,46,2020-08-25,21629.626999999997,21629.626999999997,4
2020-08-24,I9,6,2020-10-13,13777.4205,13777.4205,3
2020-08-24,E5,33,2020-09-28,12544.419,12544.419,3
2020-08-24,E5,33,2020-09-18,369.835,369.835,3
2020-08-24,E5,46,2020-09-06,587.197,587.197,4
2020-08-24,A1,33,2020-09-28,2647.0445,2483.9465,3
2020-08-24,A1,33,2020-09-18,1294.8135,1294.8135,3
2020-08-24,A1,33,2020-09-25,32982.4395,32960.7475,3
2020-08-24,A1,3,2020-09-11,23217.104,23217.104,4
2020-08-24,A1,46,2020-09-06,21879.297499999997,21418.674,4
2020-08-24,A1,10,2020-10-13,186.388,186.388,6
2020-08-24,K10,46,2020-09-06,569.9675,569.9675,4
2020-08-25,E5,33,2020-09-18,11869.1025,11869.1025,3
2020-08-25,E5,33,2020-09-28,556.75,556.75,3
2020-08-25,E5,46,2020-09-06,4451.0845,4451.0845,4
2020-08-25,E5,1,2020-09-18,556.75,556.75,6
2020-08-25,E5,1,2020-09-28,9287.219,9287.219,6
2020-08-25,A1,19,2020-09-06,14063.0035,14063.0035,3
2020-08-25,A1,33,2020-09-28,2820.6144999999997,2820.6144999999997,3
2020-08-25,A1,3,2020-09-11,11681.516,11681.516,4
2020-08-25,A1,12,2020-09-07,40053.8615,40053.8615,4
2020-08-25,A1,46,2020-09-06,44555.138499999994,44354.869999999995,4
2020-08-25,A1,1,2020-09-28,12616.516,12616.516,6
2020-08-26,E5,46,2020-09-06,201.4755,201.4755,4
2020-08-26,E5,1,2020-09-28,1297.7545,1297.7545,6
2020-08-26,A1,3,2020-09-11,29553.403499999997,29553.403499999997,4
2020-08-26,A1,12,2020-09-07,374.102,374.102,4
2020-08-26,A1,46,2020-09-06,798.014,798.014,4
2020-08-26,A1,1,2020-08-29,199.4695,199.4695,6
2020-08-26,A1,1,2020-09-28,116310.77,116310.77,6
2020-08-26,A1,1,2020-09-18,186.9235,186.9235,6
2020-08-26,K10,20,2020-09-18,12294.8845,12294.8845,3
2020-08-27,E5,46,2020-09-06,3514.0785,3514.0785,4
2020-08-27,A1,3,2020-09-11,43346.311,43346.311,4
2020-08-27,A1,12,2020-09-07,14354.3325,14354.3325,4
2020-08-27,A1,46,2020-09-06,52860.497,52860.497,4
2020-08-27,A1,46,2020-09-18,185.317,185.317,4
2020-08-27,K10,20,2020-09-18,14476.231,14476.231,3
2020-08-28,E5,33,2020-09-28,556.75,556.75,3
2020-08-28,E5,46,2020-09-06,578.1105,578.1105,4
2020-08-28,A1,20,2020-09-18,12300.2225,12300.2225,3
2020-08-28,A1,33,2020-09-28,24343.294499999996,24343.294499999996,3
2020-08-28,A1,3,2020-09-11,13157.3795,13157.3795,4
2020-08-28,A1,12,2020-09-07,14706.003,14706.003,4
2020-08-28,A1,46,2020-09-06,29782.113,29782.113,4
2020-08-28,A1,45,2020-10-13,975.3155,975.3155,6
2020-08-28,K10,20,2020-09-18,1339.8125,1339.8125,3
2020-08-29,E5,33,2020-09-28,742.339,742.339,3
2020-08-29,E5,46,2020-09-06,5024.3925,5024.3925,4
2020-08-29,A1,20,2020-09-18,12630.405,12630.405,3
2020-08-29,A1,33,2020-09-28,17698.0455,17698.0455,3
2020-08-29,A1,33,2020-09-18,372.2405,372.2405,3
2020-08-29,A1,3,2020-09-11,1484.406,1484.406,4
2020-08-29,A1,12,2020-09-07,29084.2375,29084.2375,4
2020-08-29,A1,46,2020-09-06,53722.465,53522.187999999995,4
2020-08-29,A1,5,2020-09-09,25762.412,25723.21,6
2020-08-29,A1,5,2020-09-26,4211.027499999999,4027.657,6
2020-08-29,A1,5,2020-09-14,39704.1885,39525.2805,6
2020-08-29,K10,20,2020-09-18,2505.12,2505.12,3
2020-08-30,E5,33,2020-09-28,185.5805,185.5805,3
2020-08-30,E5,33,2020-09-18,198.934,198.934,3
2020-08-30,E5,46,2020-09-06,196.265,196.265,4
